pvalue,features
5.919593563053553e-18,DVG_6546_7043
5.919593563053553e-18,DVG_6552_6560
6.759061943606056e-18,DVG_6554_6560
5.919593563053553e-18,DVG_6555_7035
5.919593563053553e-18,DVG_6564_6593
6.77497383802331e-17,DVG_656_1002
7.845208993073963e-14,DVG_656_1015
5.919593563053553e-18,DVG_656_1398
1.6157570367904506e-16,DVG_656_674
7.847379753229318e-18,DVG_656_680
3.565833014778498e-17,DVG_656_730
1.0110834595208183e-17,DVG_656_7385
1.4037536236433148e-17,DVG_656_764
5.1795925758257557e-17,DVG_656_793
7.94197096647386e-16,DVG_656_812
5.919593563053553e-18,DVG_656_878
5.919593563053553e-18,DVG_656_914
5.919593563053553e-18,DVG_6571_9484
5.919593563053553e-18,DVG_6576_6670
5.919593563053553e-18,DVG_6576_9120
5.919593563053553e-18,DVG_6587_6682
5.919593563053553e-18,DVG_6591_6676
2.374026390564543e-17,DVG_6591_9970
5.919593563053553e-18,DVG_6595_6977
1.1807884957366875e-17,DVG_6604_6750
5.963896943071587e-18,DVG_660_669
1.4113569023977797e-17,DVG_660_676
5.919593563053553e-18,DVG_660_701
5.919593563053553e-18,DVG_660_960
5.919593563053553e-18,DVG_6615_7574
5.919593563053553e-18,DVG_6615_9877
5.919593563053553e-18,DVG_6620_9882
5.919593563053553e-18,DVG_6621_6730
5.919593563053553e-18,DVG_6629_6638
5.919593563053553e-18,DVG_6629_6650
7.41937996068213e-18,DVG_6629_6666
5.919593563053553e-18,DVG_6629_6711
5.919593563053553e-18,DVG_6629_6734
5.142426358287013e-17,DVG_6629_7011
5.919593563053553e-18,DVG_6629_7935
5.919593563053553e-18,DVG_6632_6695
5.919593563053553e-18,DVG_6632_6959
5.919593563053553e-18,DVG_664_1600
6.417971288323794e-17,DVG_664_680
5.919593563053553e-18,DVG_664_694
5.919593563053553e-18,DVG_6657_6692
5.919593563053553e-18,DVG_6657_6742
5.919593563053553e-18,DVG_6657_8394
5.919593563053553e-18,DVG_6662_9100
6.063551113778607e-18,DVG_6664_6670
5.919593563053553e-18,DVG_6664_6779
1.28428781552116e-17,DVG_6664_6818
5.919593563053553e-18,DVG_6677_6745
5.919593563053553e-18,DVG_667_5426
4.3881732972591105e-17,DVG_667_674
5.919593563053553e-18,DVG_667_686
8.735546499756639e-15,DVG_667_694
4.578776886215009e-16,DVG_667_696
6.345485782118017e-17,DVG_667_721
2.3086615859438678e-17,DVG_667_730
2.391426796494086e-17,DVG_667_745
5.919593563053553e-18,DVG_667_966
5.919593563053553e-18,DVG_6683_6742
5.919593563053553e-18,DVG_6683_9106
6.240362349449078e-15,DVG_6694_6742
6.58496978957539e-17,DVG_6702_6903
5.919593563053553e-18,DVG_6717_6730
1.3039809179545162e-17,DVG_6717_6742
5.919593563053553e-18,DVG_6717_6815
9.106516437467922e-15,DVG_6720_6742
5.919593563053553e-18,DVG_6720_6818
5.919593563053553e-18,DVG_6720_6912
2.2599616582520533e-17,DVG_6723_6821
5.919593563053553e-18,DVG_6725_6730
5.919593563053553e-18,DVG_6725_6815
5.919593563053553e-18,DVG_6725_6824
5.919593563053553e-18,DVG_6728_6739
5.919593563053553e-18,DVG_6729_10126
5.919593563053553e-18,DVG_6729_6758
5.919593563053553e-18,DVG_6729_6812
2.2238952600557612e-17,DVG_6729_6818
5.919593563053553e-18,DVG_6749_10291
1.7792778060490773e-16,DVG_6749_6755
8.584370547489974e-17,DVG_6749_6831
5.919593563053553e-18,DVG_6749_6859
5.919593563053553e-18,DVG_6749_8546
5.919593563053553e-18,DVG_6749_8977
5.919593563053553e-18,DVG_6749_9145
1.7657606266366886e-14,DVG_674_1015
5.919593563053553e-18,DVG_674_1563
5.919593563053553e-18,DVG_674_1780
5.919593563053553e-18,DVG_674_1909
1.5924393116309483e-17,DVG_674_680
2.3560051028672178e-17,DVG_674_686
4.336170027099788e-14,DVG_674_694
5.264954041620982e-16,DVG_674_696
8.03234230127985e-18,DVG_674_721
1.4578609104087272e-15,DVG_674_730
6.097542176036752e-14,DVG_674_745
2.0246267887472468e-17,DVG_674_752
5.919593563053553e-18,DVG_674_8007
9.546196145995811e-18,DVG_674_826
1.2262493495858668e-17,DVG_674_878
5.919593563053553e-18,DVG_674_8915
5.919593563053553e-18,DVG_674_914
2.254060220889855e-17,DVG_6766_6771
5.919593563053553e-18,DVG_676_1017
5.919593563053553e-18,DVG_676_1245
5.919593563053553e-18,DVG_676_688
3.449177718223615e-17,DVG_676_698
2.228403394394175e-16,DVG_676_701
5.919593563053553e-18,DVG_676_9094
5.919593563053553e-18,DVG_6773_6779
5.919593563053553e-18,DVG_6773_6881
1.665760435691526e-16,DVG_6778_6818
5.919593563053553e-18,DVG_6778_6881
5.919593563053553e-18,DVG_6781_6851
5.919593563053553e-18,DVG_6783_6821
5.919593563053553e-18,DVG_6783_7179
7.036161244956726e-18,DVG_6786_6833
5.919593563053553e-18,DVG_6789_6912
5.919593563053553e-18,DVG_6795_6903
5.919593563053553e-18,DVG_6795_6971
2.29109203812267e-16,DVG_6795_7257
7.79269567011405e-18,DVG_6798_6803
5.919593563053553e-18,DVG_6798_6815
5.919593563053553e-18,DVG_6798_7722
5.919593563053553e-18,DVG_6804_6821
5.919593563053553e-18,DVG_6804_6828
5.919593563053553e-18,DVG_681_691
2.0582902272640723e-17,DVG_681_698
5.919593563053553e-18,DVG_681_710
5.919593563053553e-18,DVG_6822_7039
5.919593563053553e-18,DVG_6826_6892
5.919593563053553e-18,DVG_6831_7043
5.919593563053553e-18,DVG_6840_6876
5.919593563053553e-18,DVG_6840_6892
5.919593563053553e-18,DVG_6874_6897
5.919593563053553e-18,DVG_6874_9637
7.583287453420738e-17,DVG_6876_6881
5.919593563053553e-18,DVG_6876_6884
6.58602940794007e-18,DVG_6876_7198
2.1349017103652636e-17,DVG_6887_6899
2.3411380202816797e-17,DVG_6887_7066
5.919593563053553e-18,DVG_6887_7129
5.919593563053553e-18,DVG_6887_7867
2.3726397049856592e-17,DVG_6892_6903
5.919593563053553e-18,DVG_6892_6941
9.022182191027143e-18,DVG_6892_6959
2.5422433950328784e-16,DVG_6892_6962
5.919593563053553e-18,DVG_6892_6971
5.919593563053553e-18,DVG_6892_7040
5.919593563053553e-18,DVG_6892_7043
5.919593563053553e-18,DVG_6892_7072
5.919593563053553e-18,DVG_6892_7134
3.541514566513929e-17,DVG_6892_7214
5.919593563053553e-18,DVG_6892_7287
5.919593563053553e-18,DVG_6892_7418
5.919593563053553e-18,DVG_6892_9655
5.919593563053553e-18,DVG_6903_6922
2.279848072794563e-17,DVG_6903_6959
5.919593563053553e-18,DVG_6903_7022
5.919593563053553e-18,DVG_6903_7214
5.919593563053553e-18,DVG_6903_8361
5.919593563053553e-18,DVG_6906_6956
2.2585489992019352e-17,DVG_6906_6959
5.919593563053553e-18,DVG_6906_7035
5.919593563053553e-18,DVG_6906_7181
5.919593563053553e-18,DVG_6912_6941
5.919593563053553e-18,DVG_6916_7469
5.919593563053553e-18,DVG_6922_6948
8.719067645821374e-18,DVG_6925_6956
5.919593563053553e-18,DVG_6925_6985
5.919593563053553e-18,DVG_6925_7035
5.919593563053553e-18,DVG_6925_7556
5.919593563053553e-18,DVG_6929_7022
5.919593563053553e-18,DVG_6933_7590
5.919593563053553e-18,DVG_6934_6950
5.919593563053553e-18,DVG_6934_6959
5.919593563053553e-18,DVG_6934_6985
1.0178197702752664e-17,DVG_6940_6950
7.102839777826258e-17,DVG_6942_6950
5.919593563053553e-18,DVG_6942_6959
5.0934850592924556e-17,DVG_6942_6973
5.919593563053553e-18,DVG_6942_7025
5.919593563053553e-18,DVG_6942_7031
5.919593563053553e-18,DVG_6942_7035
5.919593563053553e-18,DVG_6944_7606
2.0582902272640723e-17,DVG_6944_9158
5.919593563053553e-18,DVG_6951_6968
7.016109559727828e-18,DVG_6951_6977
5.919593563053553e-18,DVG_6951_6999
5.919593563053553e-18,DVG_6954_6983
1.0178197702752664e-17,DVG_6954_7006
5.919593563053553e-18,DVG_6954_7699
1.5633553104213388e-17,DVG_6961_6971
1.4663885668064426e-17,DVG_6961_6973
8.958101336153273e-18,DVG_6961_7031
5.919593563053553e-18,DVG_6961_7583
6.33312803463872e-18,DVG_6966_6971
5.919593563053553e-18,DVG_6966_6973
5.919593563053553e-18,DVG_6966_7089
5.919593563053553e-18,DVG_6966_7148
5.919593563053553e-18,DVG_6977_6983
2.0582902272640723e-17,DVG_6977_7039
5.919593563053553e-18,DVG_6983_7379
5.919593563053553e-18,DVG_6997_7409
2.3925913013604382e-17,DVG_7005_7011
5.919593563053553e-18,DVG_7005_7052
5.919593563053553e-18,DVG_7005_7069
5.919593563053553e-18,DVG_7005_7396
6.399851731569697e-18,DVG_7011_7052
5.919593563053553e-18,DVG_7011_7066
5.919593563053553e-18,DVG_7015_7214
2.3554697515747735e-17,DVG_7017_7025
5.919593563053553e-18,DVG_7017_7040
2.27999613812421e-17,DVG_7026_7043
5.919593563053553e-18,DVG_7044_7066
5.919593563053553e-18,DVG_7044_7075
1.8561094184548812e-17,DVG_7046_7052
5.919593563053553e-18,DVG_7050_7385
5.919593563053553e-18,DVG_7054_7085
5.919593563053553e-18,DVG_7054_9916
5.919593563053553e-18,DVG_7056_7418
5.919593563053553e-18,DVG_7067_7512
6.447699994102827e-18,DVG_7073_7089
5.2026500037901e-15,DVG_7073_7494
5.919593563053553e-18,DVG_7083_7134
5.919593563053553e-18,DVG_7089_7126
5.919593563053553e-18,DVG_7089_8361
5.919593563053553e-18,DVG_7095_7112
5.919593563053553e-18,DVG_7095_7544
5.919593563053553e-18,DVG_7095_8956
1.0281841779144333e-16,DVG_7101_7126
5.919593563053553e-18,DVG_7101_7154
5.919593563053553e-18,DVG_7101_7385
5.919593563053553e-18,DVG_7101_7551
5.919593563053553e-18,DVG_7107_7150
5.919593563053553e-18,DVG_7107_9178
5.919593563053553e-18,DVG_7108_7119
5.919593563053553e-18,DVG_7108_7134
5.919593563053553e-18,DVG_710_4516
7.695517942503394e-15,DVG_710_721
2.3411380202816797e-17,DVG_710_730
2.8185548174380036e-14,DVG_710_864
7.749026654907783e-17,DVG_710_875
2.1458418357107675e-17,DVG_7110_7134
5.919593563053553e-18,DVG_7110_7560
6.867433439916527e-17,DVG_7115_7139
5.919593563053553e-18,DVG_7115_7189
5.919593563053553e-18,DVG_7115_7195
5.919593563053553e-18,DVG_7115_7219
5.919593563053553e-18,DVG_7115_7221
5.919593563053553e-18,DVG_7115_7699
8.292205061180324e-17,DVG_7117_7129
5.919593563053553e-18,DVG_7117_7221
5.919593563053553e-18,DVG_7117_7234
2.3756451830233094e-17,DVG_7118_7134
2.3086615859438678e-17,DVG_7118_7181
1.8511034206493838e-16,DVG_7118_7214
9.680775288371861e-17,DVG_7120_7126
5.919593563053553e-18,DVG_7120_7214
5.919593563053553e-18,DVG_7128_7237
2.168718805952677e-16,DVG_7128_7240
5.919593563053553e-18,DVG_7128_7250
5.919593563053553e-18,DVG_7128_7402
5.919593563053553e-18,DVG_7128_7916
6.974678538711199e-13,DVG_7137_7142
1.571105496452593e-17,DVG_7137_7148
5.919593563053553e-18,DVG_7143_7154
5.919593563053553e-18,DVG_714_770
5.919593563053553e-18,DVG_714_916
5.0831072513273653e-17,DVG_7158_7172
5.919593563053553e-18,DVG_7158_7181
5.919593563053553e-18,DVG_7158_7214
1.1929207537810028e-17,DVG_7158_7235
5.919593563053553e-18,DVG_7160_7192
5.919593563053553e-18,DVG_7160_7287
5.919593563053553e-18,DVG_7163_7174
5.919593563053553e-18,DVG_7163_7287
5.919593563053553e-18,DVG_7167_7179
5.919593563053553e-18,DVG_7167_7291
5.919593563053553e-18,DVG_7167_7588
5.919593563053553e-18,DVG_7170_7195
5.919593563053553e-18,DVG_7174_10283
5.919593563053553e-18,DVG_7174_7433
5.919593563053553e-18,DVG_717_803
3.425988104321931e-10,DVG_717_871
6.314481315680243e-18,DVG_7185_7494
5.919593563053553e-18,DVG_7185_7581
5.919593563053553e-18,DVG_7190_7195
2.369003749885121e-17,DVG_7190_7210
5.919593563053553e-18,DVG_7190_7227
5.919593563053553e-18,DVG_7197_7211
4.085656472763972e-17,DVG_7203_7366
5.919593563053553e-18,DVG_720_745
2.2954864185832457e-17,DVG_7213_7287
5.919593563053553e-18,DVG_7221_7227
5.919593563053553e-18,DVG_7221_7590
5.919593563053553e-18,DVG_7233_8977
5.919593563053553e-18,DVG_7239_7888
5.919593563053553e-18,DVG_723_1047
5.919593563053553e-18,DVG_723_6432
5.919593563053553e-18,DVG_723_871
5.919593563053553e-18,DVG_723_905
2.2599616582520533e-17,DVG_723_960
5.919593563053553e-18,DVG_7243_7291
2.2183030228065352e-17,DVG_7243_7699
5.919593563053553e-18,DVG_7245_7333
5.919593563053553e-18,DVG_7248_7333
5.919593563053553e-18,DVG_7248_7583
5.919593563053553e-18,DVG_7248_7897
1.663044636304392e-17,DVG_7261_7277
2.4515742421191444e-17,DVG_7261_7287
5.919593563053553e-18,DVG_7261_7435
5.919593563053553e-18,DVG_7261_7478
2.166536240275619e-16,DVG_7263_7269
1.4037536236433148e-17,DVG_7263_7274
3.087970113162124e-17,DVG_7263_7283
5.919593563053553e-18,DVG_7263_7305
5.919593563053553e-18,DVG_7263_7924
8.450028805949727e-18,DVG_7267_7277
2.0582902272640723e-17,DVG_7272_7277
5.919593563053553e-18,DVG_7278_7283
5.919593563053553e-18,DVG_7278_7293
1.958777752595983e-17,DVG_7278_7298
5.919593563053553e-18,DVG_7278_7305
5.919593563053553e-18,DVG_7278_7323
9.111921361321796e-18,DVG_7281_7287
1.2303926145560837e-17,DVG_7287_7300
5.919593563053553e-18,DVG_7287_7333
2.0662879057346025e-17,DVG_7287_7361
2.389022017017272e-17,DVG_7287_7385
5.919593563053553e-18,DVG_7287_7418
1.9313199884706527e-17,DVG_7287_7625
5.919593563053553e-18,DVG_7287_7685
5.919593563053553e-18,DVG_7291_7433
5.919593563053553e-18,DVG_7296_7333
3.973868571631147e-16,DVG_7301_7342
5.919593563053553e-18,DVG_7301_7382
5.919593563053553e-18,DVG_7301_7556
5.919593563053553e-18,DVG_7303_7409
5.919593563053553e-18,DVG_7306_7333
5.919593563053553e-18,DVG_730_1015
5.919593563053553e-18,DVG_730_1069
5.919593563053553e-18,DVG_730_1295
5.919593563053553e-18,DVG_730_4497
7.544922816610529e-18,DVG_730_4555
5.919593563053553e-18,DVG_730_5943
5.919593563053553e-18,DVG_730_745
1.0992413086384535e-17,DVG_730_754
2.3690421310655436e-17,DVG_730_758
5.919593563053553e-18,DVG_730_764
5.919593563053553e-18,DVG_730_793
2.391620853065791e-17,DVG_730_864
5.919593563053553e-18,DVG_730_866
1.0789684353137589e-17,DVG_730_878
5.919593563053553e-18,DVG_730_8915
5.919593563053553e-18,DVG_7313_7323
5.919593563053553e-18,DVG_7313_7387
2.2585489992019352e-17,DVG_7322_7402
5.919593563053553e-18,DVG_7322_7508
5.314358826456365e-16,DVG_7322_7568
2.4656326729378506e-17,DVG_7322_7590
1.3217896202344153e-15,DVG_7325_7376
5.919593563053553e-18,DVG_7325_7396
2.0582902272640723e-17,DVG_732_740
5.919593563053553e-18,DVG_732_832
5.919593563053553e-18,DVG_732_850
2.3925524238716482e-17,DVG_732_871
1.829610025787255e-17,DVG_732_882
1.6086882821478174e-16,DVG_732_890
5.446969113538416e-17,DVG_732_932
5.919593563053553e-18,DVG_7335_7340
5.919593563053553e-18,DVG_7335_7376
4.515809912754003e-17,DVG_7335_7396
5.919593563053553e-18,DVG_7335_7444
5.919593563053553e-18,DVG_7338_7385
5.919593563053553e-18,DVG_7343_7356
9.79318069637557e-18,DVG_7350_7361
5.919593563053553e-18,DVG_7354_7366
5.919593563053553e-18,DVG_7354_7402
2.2599616582520533e-17,DVG_7356_7369
3.337150000887598e-17,DVG_7365_7387
5.919593563053553e-18,DVG_7367_7385
5.919593563053553e-18,DVG_7367_7409
5.919593563053553e-18,DVG_7367_7581
2.3842581184334565e-17,DVG_7371_7385
5.919593563053553e-18,DVG_7374_7385
2.5579020232901807e-17,DVG_7374_7583
5.895721213293334e-17,DVG_7381_7403
2.0582902272640723e-17,DVG_7381_7423
5.919593563053553e-18,DVG_7385_10142
5.919593563053553e-18,DVG_7385_7409
2.0954160783889223e-17,DVG_7385_7433
5.919593563053553e-18,DVG_7385_7551
3.177178233503518e-17,DVG_7389_7585
5.843462589170194e-17,DVG_738_1015
7.673067155565406e-18,DVG_738_752
8.411416345827997e-17,DVG_738_812
5.919593563053553e-18,DVG_738_875
1.341048039255875e-17,DVG_738_878
5.919593563053553e-18,DVG_7390_7409
5.919593563053553e-18,DVG_7394_7433
5.919593563053553e-18,DVG_7396_7475
5.919593563053553e-18,DVG_7401_7444
5.919593563053553e-18,DVG_7401_7508
5.919593563053553e-18,DVG_7404_7409
5.919593563053553e-18,DVG_7404_7469
7.773527413779359e-18,DVG_7409_7415
5.919593563053553e-18,DVG_7409_7418
1.958777752595983e-17,DVG_7409_7423
5.919593563053553e-18,DVG_7409_7433
5.919593563053553e-18,DVG_7409_7469
6.071062989075385e-17,DVG_7409_7478
2.36735104302124e-17,DVG_7409_7494
9.791926392781918e-16,DVG_7409_7560
1.6927402879461477e-16,DVG_7409_7685
5.919593563053553e-18,DVG_7421_7453
5.919593563053553e-18,DVG_7421_7600
5.919593563053553e-18,DVG_7427_7433
6.6585685981676014e-18,DVG_7427_7478
2.0582902272640723e-17,DVG_7427_7614
1.5633553104213388e-17,DVG_7429_7435
5.919593563053553e-18,DVG_7429_7556
5.919593563053553e-18,DVG_7429_7560
5.919593563053553e-18,DVG_7434_7574
1.0178197702752664e-17,DVG_7436_7444
5.919593563053553e-18,DVG_7436_7568
1.53269791242498e-16,DVG_7436_7623
7.522406960336835e-16,DVG_7436_7627
5.919593563053553e-18,DVG_744_6633
7.488684461124274e-17,DVG_744_758
2.927987757866203e-16,DVG_744_785
5.919593563053553e-18,DVG_744_864
5.919593563053553e-18,DVG_744_866
5.919593563053553e-18,DVG_744_940
2.3411380202816797e-17,DVG_7460_7478
5.919593563053553e-18,DVG_7460_7594
5.919593563053553e-18,DVG_7471_9057
5.919593563053553e-18,DVG_7473_7592
5.940083654007104e-18,DVG_7473_7994
5.919593563053553e-18,DVG_7476_7522
5.919593563053553e-18,DVG_7481_7487
3.6020909880046575e-16,DVG_7485_7551
5.919593563053553e-18,DVG_7485_7562
5.919593563053553e-18,DVG_7488_7565
5.919593563053553e-18,DVG_7488_9115
5.919593563053553e-18,DVG_7489_7512
1.0913648121276624e-17,DVG_7489_7875
5.804812740484776e-17,DVG_7494_7553
2.1213470060698226e-15,DVG_7494_7560
1.6245593965608724e-17,DVG_7494_7562
5.919593563053553e-18,DVG_7494_7581
4.337408561322241e-17,DVG_7494_9120
5.919593563053553e-18,DVG_7496_7562
5.919593563053553e-18,DVG_7507_7544
5.919593563053553e-18,DVG_7507_7606
5.919593563053553e-18,DVG_7511_7517
4.153658567405483e-15,DVG_7511_7556
5.919593563053553e-18,DVG_7511_7574
1.1642891877272632e-06,DVG_7511_7578
5.919593563053553e-18,DVG_7511_7625
5.919593563053553e-18,DVG_7511_7685
5.919593563053553e-18,DVG_7515_7820
4.086182890505801e-17,DVG_7527_7556
7.757505587058697e-17,DVG_7530_7551
2.0119446473426672e-12,DVG_7530_7556
5.919593563053553e-18,DVG_7530_7578
5.919593563053553e-18,DVG_7530_7849
5.919593563053553e-18,DVG_7532_7551
5.919593563053553e-18,DVG_7532_7562
5.919593563053553e-18,DVG_7532_7578
5.919593563053553e-18,DVG_7537_7562
1.1214515216758086e-17,DVG_7539_7560
4.577127818945824e-17,DVG_7539_7562
9.91389695342972e-18,DVG_7542_7551
3.7327802308321156e-17,DVG_7542_7562
5.919593563053553e-18,DVG_7542_7897
5.919593563053553e-18,DVG_7554_7565
5.919593563053553e-18,DVG_7554_7585
5.919593563053553e-18,DVG_7554_7590
5.919593563053553e-18,DVG_7554_7647
1.9172110996345807e-17,DVG_7554_7699
5.761085591025059e-16,DVG_7554_7720
4.28622262501746e-17,DVG_7554_7873
5.919593563053553e-18,DVG_7554_8823
5.919593563053553e-18,DVG_7554_9314
5.919593563053553e-18,DVG_7554_9991
2.3880220717531486e-11,DVG_7573_7578
2.3925524238716482e-17,DVG_7573_7581
2.2396823329185808e-17,DVG_7573_7592
5.919593563053553e-18,DVG_7573_7614
5.919593563053553e-18,DVG_7573_7718
5.919593563053553e-18,DVG_7573_7776
5.919593563053553e-18,DVG_7573_8620
5.919593563053553e-18,DVG_7576_7588
7.44729035803865e-17,DVG_7576_7600
2.3411380202816797e-17,DVG_7576_7699
5.919593563053553e-18,DVG_7576_7867
5.919593563053553e-18,DVG_7576_9115
5.919593563053553e-18,DVG_757_1413
5.919593563053553e-18,DVG_757_5510
5.919593563053553e-18,DVG_757_793
5.919593563053553e-18,DVG_757_851
2.959405070147702e-17,DVG_757_866
2.3411380202816797e-17,DVG_757_878
5.919593563053553e-18,DVG_757_923
1.1781661843023841e-15,DVG_757_940
1.9163063294805702e-17,DVG_7592_7600
5.919593563053553e-18,DVG_7592_7741
5.919593563053553e-18,DVG_7593_7625
5.919593563053553e-18,DVG_7593_8740
5.919593563053553e-18,DVG_7604_7718
2.3411380202816797e-17,DVG_7604_7753
5.919593563053553e-18,DVG_7616_7647
1.28428781552116e-17,DVG_7616_7671
2.801210086719386e-17,DVG_7616_7699
5.919593563053553e-18,DVG_7616_7820
5.919593563053553e-18,DVG_7616_8044
2.3921060772131146e-17,DVG_7616_9122
5.919593563053553e-18,DVG_7623_7699
5.919593563053553e-18,DVG_7623_8041
5.919593563053553e-18,DVG_7636_7671
6.061879299042576e-17,DVG_7636_7690
5.919593563053553e-18,DVG_7636_7699
2.390980615271675e-17,DVG_7636_7711
5.919593563053553e-18,DVG_7640_8928
1.7648534967018266e-15,DVG_7647_7685
5.919593563053553e-18,DVG_7647_9132
2.012921025026764e-17,DVG_7649_7685
5.919593563053553e-18,DVG_7649_7691
1.28428781552116e-17,DVG_7649_7701
4.4247981336896156e-14,DVG_764_1015
5.919593563053553e-18,DVG_764_1055
5.919593563053553e-18,DVG_764_1090
1.1550978375539543e-17,DVG_764_2840
5.919593563053553e-18,DVG_764_3047
5.919593563053553e-18,DVG_764_3568
1.5555411006106728e-17,DVG_764_3894
5.919593563053553e-18,DVG_764_4261
5.919593563053553e-18,DVG_764_4412
5.919593563053553e-18,DVG_764_7551
1.8136730876497755e-15,DVG_764_793
4.409550953009931e-17,DVG_764_812
2.3925524238716482e-17,DVG_764_839
5.919593563053553e-18,DVG_764_864
5.919593563053553e-18,DVG_7651_7685
5.919593563053553e-18,DVG_7651_8394
1.2784133277033186e-16,DVG_7660_7667
5.919593563053553e-18,DVG_7660_7675
5.919593563053553e-18,DVG_7660_7680
5.919593563053553e-18,DVG_7660_7682
2.3892933322581893e-17,DVG_7660_7690
7.702138926646285e-10,DVG_7660_7696
6.373516775790402e-15,DVG_7660_7699
5.919593563053553e-18,DVG_7660_7711
5.919593563053553e-18,DVG_7660_7720
5.919593563053553e-18,DVG_7660_7885
5.919593563053553e-18,DVG_7660_8775
5.919593563053553e-18,DVG_7660_9145
5.919593563053553e-18,DVG_7665_7685
5.919593563053553e-18,DVG_7665_9171
2.3411380202816797e-17,DVG_7674_7682
2.185191479194405e-16,DVG_7674_7690
3.72481117281078e-17,DVG_7674_7696
5.2933242852236316e-17,DVG_7674_7699
5.919593563053553e-18,DVG_7674_7757
5.919593563053553e-18,DVG_7674_9181
3.5877973599593004e-15,DVG_7678_7685
5.919593563053553e-18,DVG_7678_9970
5.228971949672721e-17,DVG_7685_7691
1.7225962141033917e-16,DVG_7685_7701
5.919593563053553e-18,DVG_7685_8657
5.919593563053553e-18,DVG_7685_8820
8.131877983486024e-12,DVG_7689_7696
5.919593563053553e-18,DVG_7689_7699
2.3879948241326036e-17,DVG_7689_7864
5.919593563053553e-18,DVG_7689_9072
2.3659297812927515e-17,DVG_768_1719
5.919593563053553e-18,DVG_768_4265
5.919593563053553e-18,DVG_768_7333
5.919593563053553e-18,DVG_768_966
5.919593563053553e-18,DVG_7699_7711
5.919593563053553e-18,DVG_7699_7714
